img_id,label
22389,Hispanic
22390,White
22391,Black
22392,Hispanic
22393,White
22394,Hispanic
22395,Hispanic
22396,Black
22397,Hispanic
22398,Black
22399,Asian
22400,Hispanic
22401,Black
22402,Black
22403,Black
22404,Hispanic
22405,Black
22406,Black
22407,Black
22408,Hispanic
22409,White
22410,Black
22411,Hispanic
22412,Black
22415,White
22416,Hispanic
22417,Black
22418,Black
22419,Indian
22420,Hispanic
22421,White
22422,Black
22423,Hispanic
22424,Hispanic
22425,Asian
22426,White
22427,Black
22428,Hispanic
22429,Hispanic
22430,Hispanic
22431,Black
22432,White
22433,White
22434,Black
22435,Hispanic
22436,Asian
22439,Hispanic
22440,Black
22441,White
22442,Asian
22445,White
22446,Hispanic
22447,Asian
22448,White
22449,Hispanic
22450,Asian
22451,Hispanic
22452,White
22453,Indian
22454,Hispanic
22455,Asian
22456,Black
22457,Black
22458,Hispanic
22459,Hispanic
22460,Hispanic
22461,Hispanic
22462,Black
22463,Hispanic
22464,Black
22465,Asian
22466,Asian
22467,Hispanic
22468,Black
22469,Black
22470,Black
22471,Hispanic
22472,Hispanic
22473,Hispanic
22474,Hispanic
22475,Hispanic
22476,Black
22477,Black
22478,Asian
22479,Hispanic
22480,White
22481,Hispanic
22482,Black
22483,White
22484,Indian
22485,White
22487,Asian
22488,White
22489,Black
22490,Black
22491,Hispanic
22492,Black
22493,Hispanic
22494,Asian
22495,Indian
22496,Hispanic
22497,White
22498,Hispanic
22499,Hispanic
22501,Black
22502,Hispanic
22503,Hispanic
22504,Hispanic
22505,Hispanic
22506,Black
22507,Asian
22508,White
22509,Asian
22510,Black
22511,Black
22512,Hispanic
22513,Asian
22516,Hispanic
22517,Asian
22518,Hispanic
22519,White
22520,Asian
22521,Hispanic
22522,White
22523,White
22524,Black
22525,Hispanic
22526,Hispanic
22527,Asian
22528,White
22529,Indian
22530,Hispanic
22531,White
22532,Asian
22533,Hispanic
22534,Hispanic
22535,White
22536,Asian
22537,Hispanic
22538,Indian
22539,White
22540,Hispanic
22541,Hispanic
22542,Hispanic
22543,Asian
22545,Hispanic
22546,Black
22547,Hispanic
22548,Hispanic
22549,Asian
22550,Black
22551,Hispanic
22552,Black
22553,Hispanic
22555,Hispanic
22556,Hispanic
22557,Black
22558,Black
22559,Black
22560,White
22561,Hispanic
22562,Black
22563,White
22564,Hispanic
22565,White
22566,Black
22567,Hispanic
22568,White
22569,Hispanic
22570,Black
22571,White
22572,Black
22573,Black
22574,Asian
22575,Asian
22576,Black
22577,Hispanic
22580,Asian
22581,Hispanic
22582,Black
22583,White
22584,Black
22585,Black
22586,White
22587,Hispanic
22589,Hispanic
22590,Asian
22591,Hispanic
22592,Hispanic
22593,Black
22594,Hispanic
22597,Black
22598,Asian
22599,Black
22600,White
22601,Asian
22603,Black
22604,Black
22605,Hispanic
22606,Black
22607,Black
22608,White
22609,Black
22610,Asian
22611,Black
22612,White
22613,Hispanic
22614,White
22615,White
22616,Asian
22617,Hispanic
22618,Asian
22619,Black
22620,White
22621,Indian
22622,Hispanic
22623,Black
22624,White
22625,White
22627,Hispanic
22628,Hispanic
22630,Hispanic
22631,Hispanic
22632,Black
22634,Hispanic
22635,White
22636,Black
22637,Hispanic
22638,Indian
22639,Hispanic
22640,White
22641,White
22642,Asian
22644,Asian
22645,Black
22646,White
22647,Black
22648,White
22649,Hispanic
22650,Hispanic
22651,Hispanic
22652,White
22653,White
22655,Hispanic
22656,Black
22657,White
22658,Hispanic
22660,Asian
22661,Hispanic
22662,White
22663,Black
22664,Black
22665,Hispanic
22669,Black
22670,Black
22671,Black
22672,White
22673,Asian
22674,Hispanic
22675,Hispanic
22676,Hispanic
22677,Asian
22678,White
22679,Black
22680,Hispanic
22681,Hispanic
22682,Hispanic
22683,Black
22684,White
22685,Hispanic
22686,White
22687,Black
22688,Hispanic
22689,Black
22690,Asian
22691,Asian
22692,Hispanic
22693,Asian
22694,Hispanic
22695,Hispanic
22696,White
22697,Black
22698,Hispanic
22700,Asian
22701,Hispanic
22702,Asian
22703,Black
22704,Black
22705,Hispanic
22707,Black
22708,Hispanic
22709,Hispanic
22710,White
22711,Hispanic
22712,Black
22713,Black
22714,Hispanic
22715,Black
22717,Hispanic
22718,Hispanic
22719,White
22720,Black
22721,Black
22722,Black
22724,Hispanic
22725,Hispanic
22726,White
22727,White
22728,Hispanic
22729,Black
22730,White
22732,Black
22733,Hispanic
22734,Asian
22735,Hispanic
22737,Black
22738,White
22739,Hispanic
22740,Hispanic
22741,Asian
22742,White
22743,Black
22744,Hispanic
22745,Asian
22746,Asian
22747,Black
22748,Hispanic
22749,Hispanic
22750,Hispanic
22751,Hispanic
22752,Asian
22753,Black
22754,White
22755,Hispanic
22756,Black
22757,Hispanic
22758,Black
22759,Asian
22760,Hispanic
22761,Asian
22762,White
22763,Hispanic
22764,White
22765,White
22766,Black
22767,White
22768,Hispanic
22769,Black
22770,White
22771,Asian
22772,Asian
22773,Hispanic
22774,Hispanic
22776,Hispanic
22777,Hispanic
22778,Black
22779,Black
22780,Black
22781,White
22782,Black
22783,White
22784,Black
22785,Hispanic
22786,Hispanic
22787,Black
22788,Asian
22789,White
22790,Black
22791,Black
22792,Hispanic
22793,Hispanic
22794,Hispanic
22795,Black
22797,Hispanic
22798,Black
22799,Hispanic
22800,Asian
22802,Black
22803,Hispanic
22804,Black
22805,Asian
22806,Hispanic
22807,White
22808,Hispanic
22809,Hispanic
22810,Asian
22811,Hispanic
22812,Asian
22813,Hispanic
22814,Black
22815,Hispanic
22816,Hispanic
22817,Asian
22818,White
22819,Indian
22820,Asian
22821,Hispanic
22823,Black
22824,Hispanic
22825,Hispanic
22826,Asian
22827,Black
22828,Black
22829,Asian
22832,White
22833,White
22834,White
22835,Hispanic
22836,White
22838,Black
22839,Hispanic
22840,Hispanic
22843,Hispanic
22844,Hispanic
22845,Hispanic
22846,Hispanic
22847,Hispanic
22848,Black
22849,Black
22850,Asian
22851,Asian
22852,Hispanic
22853,White
22854,White
22855,White
22856,Hispanic
22857,Black
22858,Hispanic
22859,Black
22860,Hispanic
22861,White
22862,Hispanic
22863,Hispanic
22864,Hispanic
22865,Asian
22866,Asian
22867,Hispanic
22868,Asian
22869,Asian
22870,Black
22871,Black
22872,White
22874,Hispanic
22875,Black
22876,Black
22877,Hispanic
22878,Hispanic
22879,Hispanic
22880,Hispanic
22881,Black
22882,Hispanic
22883,Asian
22884,White
22885,White
22886,White
22887,Hispanic
22888,Black
22889,Indian
22890,Black
22891,Hispanic
22892,Hispanic
22893,Hispanic
22894,Black
22895,Hispanic
22896,White
22897,Black
22898,White
22899,Hispanic
22900,Black
22901,Black
22903,White
22904,Hispanic
22905,Hispanic
22906,Hispanic
22907,Hispanic
22909,Hispanic
22910,Black
22911,Indian
22912,Black
22913,Black
22914,Hispanic
22915,Asian
22916,Hispanic
22917,Hispanic
22918,White
22919,Black
22920,Hispanic
22921,White
22922,Hispanic
22923,Black
22924,Asian
22925,Hispanic
22927,Black
22928,Black
22929,White
22931,Hispanic
22932,Asian
22933,White
22934,Asian
22935,Black
22936,Hispanic
22937,Black
22938,White
22940,White
22941,Black
22942,Black
22943,Hispanic
22944,Asian
22945,Hispanic
22946,Black
22947,White
22948,Hispanic
22949,Hispanic
22950,Hispanic
22951,Black
22952,Hispanic
22953,Hispanic
22954,Asian
22955,Hispanic
22958,White
22959,Hispanic
22960,White
22961,Hispanic
22962,Hispanic
22963,White
22964,White
22965,Asian
22966,Black
22967,Asian
22970,White
22971,Black
22972,Hispanic
22973,White
22974,Black
22975,White
22976,Hispanic
22977,Asian
22978,Black
22979,Black
22980,Black
22981,Asian
22982,Hispanic
22983,Black
22984,Hispanic
22985,Hispanic
22986,Hispanic
22987,White
22988,Hispanic
22989,Hispanic
22990,Asian
22991,White
22992,Hispanic
22993,Hispanic
22994,Asian
22996,Black
22997,Hispanic
22998,Hispanic
22999,Black
23000,Hispanic
23001,Hispanic
23002,Black
23003,Hispanic
23004,Asian
23005,Black
23006,Hispanic
23007,White
23008,Hispanic
23009,Hispanic
23010,White
23011,Hispanic
23012,Black
23013,Black
23014,White
23015,White
23016,Black
23017,White
23018,Hispanic
23019,Black
23020,Black
23021,Hispanic
23022,Black
23023,Hispanic
23024,Hispanic
23025,Black
23026,Hispanic
23027,Hispanic
23028,Black
23029,Black
23030,Hispanic
23031,White
23032,Black
23033,Black
23034,Black
23036,Black
23037,Black
23039,Hispanic
23040,White
23041,White
23042,Hispanic
23043,Indian
23045,White
23046,Black
23048,White
23049,Hispanic
23050,Hispanic
23052,Hispanic
23053,Hispanic
23054,Hispanic
23055,Black
23056,Hispanic
23057,Hispanic
23058,Black
23059,Black
23060,White
23061,Asian
23062,Hispanic
23063,Hispanic
23064,Hispanic
23065,Hispanic
23066,Hispanic
23067,Hispanic
23068,Hispanic
23069,White
23070,White
23071,White
23072,Asian
23073,Black
23074,Asian
23075,White
23076,Hispanic
23077,Black
23078,Black
23079,Indian
23081,White
23082,White
23084,Hispanic
23085,Hispanic
23086,Hispanic
23087,Hispanic
23088,Black
23089,White
23090,White
23091,Asian
23093,Black
23094,Hispanic
23095,Black
23096,Indian
23097,Black
23098,Black
23099,Hispanic
23100,Asian
23101,Hispanic
23102,Black
23103,Hispanic
23104,Black
23105,Black
23106,White
23107,Asian
23108,Black
23109,Hispanic
23110,Black
23111,Hispanic
23112,Black
23113,White
23114,White
23115,White
23116,White
23118,Black
23119,Hispanic
23120,Hispanic
23121,Indian
23122,Hispanic
23123,Black
23124,Asian
23125,Hispanic
23126,Hispanic
23127,White
23128,Black
23129,Hispanic
23130,Hispanic
23131,Hispanic
23132,Hispanic
23133,Hispanic
23134,Hispanic
23135,White
23136,Hispanic
23137,Hispanic
23138,Hispanic
23139,Hispanic
23140,Black
23141,Black
23142,Black
23143,Hispanic
23144,White
23145,White
23146,Black
23147,Black
23148,Indian
23149,White
23150,Hispanic
23151,White
23152,White
23153,Hispanic
23154,White
23155,White
23157,White
23158,Asian
23159,Hispanic
23160,Hispanic
23161,Hispanic
23162,White
23163,Black
23164,Asian
23165,Indian
23166,Black
23167,White
23168,Black
23169,Hispanic
23170,Hispanic
23171,Asian
23173,Hispanic
23174,Black
23175,Hispanic
23176,Hispanic
23177,Asian
23178,Hispanic
23179,Hispanic
23180,Asian
23181,Hispanic
23182,Hispanic
23183,Hispanic
23184,White
23185,Hispanic
23186,Hispanic
23187,Hispanic
23188,Hispanic
23189,Asian
23190,Asian
23191,White
23192,Hispanic
23193,Hispanic
23194,White
23195,Hispanic
23196,Hispanic
23197,Black
23198,Hispanic
23199,Hispanic
23200,Hispanic
23201,Hispanic
23202,White
23203,Hispanic
23204,Hispanic
23205,Hispanic
23206,Asian
23207,White
23208,Hispanic
23209,Black
23210,White
23212,Black
23213,Hispanic
23214,Asian
23215,Hispanic
23216,Asian
23218,Asian
23219,Black
23220,White
23221,Hispanic
23222,Asian
23223,Black
23224,Hispanic
23225,Hispanic
23226,Hispanic
23227,Hispanic
23228,Black
23229,Hispanic
23230,Hispanic
23231,Black
23232,White
23234,Asian
23235,White
23236,Hispanic
23237,Hispanic
23238,White
23239,Hispanic
23240,Black
23241,Asian
23242,Asian
23243,Hispanic
23244,Black
23245,Asian
23246,White
23247,White
23248,Hispanic
23249,Asian
23250,Hispanic
23251,White
23252,Hispanic
23253,White
23254,Hispanic
23255,Hispanic
23256,Hispanic
23257,White
23258,Black
23259,White
23260,Hispanic
23261,White
23262,Asian
23263,White
23264,Hispanic
23265,White
23266,Black
23267,White
23268,Asian
23269,Hispanic
23270,White
23271,Hispanic
23272,Black
23273,White
23274,Hispanic
23275,White
23276,Asian
23277,Hispanic
23278,Asian
23280,White
23281,Hispanic
23282,Black
23283,Hispanic
23284,Hispanic
23285,White
23287,Asian
23288,Black
23289,White
23290,Hispanic
23291,Hispanic
23292,Hispanic
23293,Black
23294,Hispanic
23295,Hispanic
23296,Hispanic
23297,Hispanic
23298,White
23300,Hispanic
23301,Black
23302,Asian
23303,Hispanic
23304,Asian
23306,White
23307,Black
23309,Hispanic
23310,Black
23311,White
23312,Hispanic
23313,Asian
23314,Hispanic
23315,Black
23316,Hispanic
23317,Black
23318,Hispanic
23319,White
23320,Hispanic
23321,Black
23322,Indian
23323,White
23324,Hispanic
23325,Black
23326,Black
23328,Black
23329,Indian
23330,White
23332,Indian
23333,White
23335,Black
23336,Black
23337,Hispanic
23338,White
23339,White
23340,Hispanic
23341,Asian
23342,Hispanic
23343,Hispanic
23344,Black
23345,Black
23346,Asian
23347,White
23348,White
23350,White
23351,Hispanic
23352,Hispanic
23353,Asian
23354,Black
23356,Hispanic
23357,Black
23358,Hispanic
23359,Hispanic
23360,Black
23361,Hispanic
23362,Black
23363,Hispanic
23364,Hispanic
23365,White
23366,Black
23367,Black
23368,Black
23369,White
23370,Black
23371,Hispanic
23372,Hispanic
23374,Black
23375,White
23376,Indian
23377,White
23378,Black
23379,White
23380,Hispanic
23381,Black
23382,White
23383,Black
23384,Black
23385,Hispanic
23386,Black
23387,Hispanic
23388,Hispanic
23389,Hispanic
23390,Black
23391,Black
23392,Hispanic
23393,Hispanic
23394,Hispanic
23395,Black
23396,Asian
23397,Black
23398,White
23399,Black
23400,White
23401,White
23402,White
23403,White
23404,Hispanic
23405,Asian
23406,Hispanic
23407,Black
23408,White
23409,Asian
23410,White
23412,Hispanic
23413,Asian
23414,Black
23415,White
23416,Hispanic
23417,White
23418,White
23419,Black
23420,White
23421,Asian
23422,Hispanic
23423,White
23425,Hispanic
23426,White
23427,Hispanic
23428,Indian
23429,Hispanic
23430,White
23432,Hispanic
23433,Hispanic
23434,Hispanic
23435,Hispanic
23436,White
23437,White
23438,Hispanic
23439,Hispanic
23440,White
23441,White
23442,Hispanic
23443,Hispanic
23444,Hispanic
23445,Hispanic
23446,Asian
23447,Hispanic
23448,Black
23450,White
23451,White
23452,Hispanic
23453,Hispanic
23454,White
23455,White
23456,Hispanic
23457,White
23458,Hispanic
23460,White
23461,Black
23463,Black
23464,White
23465,Hispanic
23466,Hispanic
23467,Black
23468,White
23469,Hispanic
23470,White
23471,White
23472,White
23473,White
23474,Black
23475,Hispanic
23476,Black
23477,Black
23478,Black
23479,White
23480,White
23481,White
23482,Hispanic
23483,White
23484,Hispanic
23485,Hispanic
23486,White
23487,Asian
23489,Asian
23490,White
23491,Black
23492,Hispanic
23494,White
23495,Black
23497,Hispanic
23498,Black
23499,Asian
23500,Hispanic
23501,White
23503,Asian
23504,Hispanic
23505,White
23506,Hispanic
23507,White
23508,Asian
23509,Black
23510,Hispanic
23511,Hispanic
23512,White
23513,Black
23514,Hispanic
23515,White
23516,Hispanic
23517,Hispanic
23518,Asian
23520,Black
23521,White
23522,White
23523,Asian
23524,Black
23525,Hispanic
23526,Asian
23527,White
23528,White
23529,Asian
23531,Hispanic
23532,Hispanic
23533,Hispanic
23534,White
23535,Black
23536,Black
23537,White
23538,Hispanic
23539,White
23540,Black
23541,Asian
23542,White
23543,Black
23544,Black
23545,Hispanic
23546,Black
23547,Black
23548,Asian
23549,White
23550,Asian
23551,Hispanic
23552,White
23553,Asian
23554,Black
23555,Hispanic
23556,White
23557,Hispanic
23558,Hispanic
23559,White
23560,White
23561,White
23562,Black
23563,White
23564,Hispanic
23566,White
23568,Black
23569,Black
23570,Hispanic
23571,Asian
23572,Hispanic
23573,White
23574,White
23575,White
23576,Black
23578,Black
23579,Black
23580,White
23581,Asian
23582,White
23583,Black
23584,Indian
23586,White
23587,Black
23588,White
23589,Hispanic
23590,Asian
23591,Hispanic
23592,Hispanic
23593,Hispanic
23595,Asian
23596,Hispanic
23597,Asian
23598,Hispanic
23600,Hispanic
23601,Black
23602,Black
23603,Hispanic
23604,Hispanic
23605,Hispanic
23607,Asian
23608,Black
23609,White
23610,Asian
23612,Hispanic
23613,Hispanic
23614,Hispanic
23615,White
23616,White
23617,Asian
23618,Black
23619,Hispanic
23620,Hispanic
23621,Asian
23622,Hispanic
23623,White
23625,Black
23626,Black
23627,Black
23628,White
23629,Hispanic
23631,White
23632,White
23633,Black
23634,Hispanic
23635,Hispanic
23636,Black
23638,Hispanic
23639,White
23640,Hispanic
23641,Hispanic
23644,White
23645,Hispanic
23646,Hispanic
23647,Hispanic
23648,Asian
23649,Hispanic
23650,Asian
23651,Asian
23652,White
23653,White
23654,White
23655,White
23656,Black
23657,Hispanic
23658,Hispanic
23659,Black
23660,Hispanic
23661,White
23662,White
23663,White
23664,White
23665,Hispanic
23666,Black
23667,Hispanic
23668,Hispanic
23669,Hispanic
23670,Hispanic
23671,Hispanic
23672,Hispanic
23673,Hispanic
23674,Asian
23675,White
23676,Hispanic
23677,White
23678,Asian
23679,White
23681,White
23682,Asian
23683,Hispanic
23684,White
23685,Black
23686,Black
23687,Indian
23688,Hispanic
23689,White
23690,Hispanic
23692,White
23693,White
23694,Hispanic
23695,White
23696,White
23697,Hispanic
23699,Asian
23700,Black
23701,White
23702,Hispanic
23703,Hispanic
23704,Hispanic
23705,Hispanic
23706,White
23707,Hispanic
23708,Asian
23709,Asian
23710,White
23711,White
23712,Asian
23713,Indian
23714,Indian
23715,Black
23716,White
23717,Black
23718,White
23719,White
23720,Asian
23721,Black
23722,White
23723,Black
23724,Black
23725,Black
23726,Hispanic
23727,Hispanic
23728,Asian
23729,Black
23730,Black
23731,Hispanic
23732,Black
23733,Black
23734,White
23735,White
23736,White
23737,Indian
23738,Hispanic
23739,White
23740,Hispanic
23741,Asian
23742,Black
23743,Asian
23744,Hispanic
23745,White
23746,Asian
23747,Black
23748,White
23749,Indian
23750,Asian
23751,Hispanic
23753,Black
23754,White
23755,White
23756,White
23757,Black
23758,Hispanic
23759,White
23760,White
23761,Black
23762,Hispanic
23763,White
23764,White
23765,Black
23766,Black
23767,White
23768,Black
23769,White
23770,White
23771,Black
23772,Asian
23773,Hispanic
23774,Hispanic
23775,Asian
23776,Black
23778,White
23779,White
23780,Indian
23781,Indian
23782,White
23784,Black
23785,White
23786,Hispanic
23787,White
23788,Black
23789,White
23790,Black
23791,Hispanic
23792,Black
23793,Hispanic
23794,Hispanic
23795,Black
23796,Hispanic
23797,Asian
23798,Hispanic
23799,Asian
23800,Asian
23801,Hispanic
23802,White
23803,White
23804,Hispanic
23805,Black
23807,Black
23808,Hispanic
23809,Hispanic
23810,Hispanic
23811,Hispanic
23812,White
23813,Asian
23814,Asian
23815,White
23816,Hispanic
23817,Indian
23818,Asian
23819,Hispanic
23820,White
23821,Hispanic
23822,Hispanic
23823,Hispanic
23824,Hispanic
23826,White
23827,Hispanic
23828,Hispanic
23830,Hispanic
23831,Asian
23832,Asian
23833,Asian
23834,White
23835,Black
23836,Hispanic
23837,Hispanic
23838,Hispanic
23839,Asian
23840,Asian
23841,Hispanic
23842,Black
23843,Hispanic
23844,White
23845,Hispanic
23846,Black
23847,Asian
23848,Asian
23850,Asian
23851,Hispanic
23852,Hispanic
23853,Asian
23854,Black
23855,Black
23856,Hispanic
23857,Black
23858,Asian
23859,Hispanic
23860,Asian
23861,Asian
23862,Asian
23863,White
23864,White
23865,White
23866,Asian
23867,Hispanic
23869,White
23870,Black
23871,Hispanic
23872,Black
23873,Hispanic
23874,Hispanic
23875,Hispanic
23876,Asian
23877,Hispanic
23878,Black
23879,Hispanic
23880,Hispanic
23882,Asian
23883,Hispanic
23884,Hispanic
23885,Black
23886,Black
23887,Asian
23888,Black
23889,Black
23890,Hispanic
23891,Hispanic
23892,Indian
23893,Hispanic
23894,Black
23895,Hispanic
23896,Black
23898,Hispanic
23899,Hispanic
23900,Black
23901,Black
23902,Hispanic
23903,White
23904,White
23905,White
23906,Asian
23907,Black
23908,Indian
23909,Hispanic
23911,Hispanic
23912,Indian
23913,Black
23914,Hispanic
23915,Indian
23916,Hispanic
23917,Black
23918,White
23919,Hispanic
23920,Black
23921,Hispanic
23922,Black
23923,Black
23924,Black
23925,Asian
23926,Black
23927,Black
23928,Hispanic
23929,Black
23930,Hispanic
23931,Black
23932,Black
23933,Asian
23934,Hispanic
23936,Black
23937,Hispanic
23938,Hispanic
23940,Hispanic
23941,White
23942,White
23945,Black
23946,Black
23947,Black
23948,Black
23949,Hispanic
23951,White
23952,White
23953,Hispanic
23954,White
23955,Hispanic
23956,White
23957,Indian
23958,Hispanic
23961,Hispanic
23962,Asian
23963,Hispanic
23964,Indian
23965,Hispanic
23966,Hispanic
23967,Hispanic
23968,Black
23969,Hispanic
23970,Black
23971,Black
23972,Hispanic
23973,Black
23974,Black
23975,Hispanic
23976,Asian
23977,Black
23978,Black
23979,Hispanic
23980,Asian
23981,Hispanic
23982,Hispanic
23983,Black
23984,Black
23985,Hispanic
23986,Hispanic
23987,Hispanic
23988,White
23989,Black
23990,Black
23991,Hispanic
23992,Hispanic
23993,Hispanic
23994,Hispanic
23995,White
23996,Black
23997,Hispanic
23998,Hispanic
23999,Asian
24000,White
24001,Hispanic
24002,Black
24003,Hispanic
24004,Black
24005,Hispanic
24006,White
24007,Black
24008,Black
24009,Black
24010,Hispanic
24011,Indian
24012,Hispanic
24013,White
24015,Black
24017,Hispanic
24018,Asian
24019,Hispanic
24020,Asian
24021,Hispanic
24022,Hispanic
24023,Black
24024,Asian
24025,Black
24026,Hispanic
24027,White
24028,White
24029,Asian
24030,Black
24031,Hispanic
24032,White
24033,Hispanic
24034,Hispanic
24035,Asian
24036,Asian
24037,Black
24038,White
24039,Asian
24040,Hispanic
24041,Asian
24042,White
24043,Asian
24044,White
24045,Hispanic
24046,Black
24048,Black
24049,Hispanic
24050,Black
24051,Asian
24052,Hispanic
24053,Black
24054,Asian
24055,Hispanic
24056,Hispanic
24057,Hispanic
24058,Hispanic
24059,Black
24060,Asian
24061,Hispanic
24062,Black
24063,White
24064,White
24065,Hispanic
24066,Hispanic
24067,Asian
24068,Hispanic
24069,White
24070,Black
24071,Indian
24072,Hispanic
24073,Hispanic
24074,Hispanic
24075,Black
24076,White
24077,Black
24078,Hispanic
24079,Asian
24080,White
24081,Hispanic
24082,Asian
24083,Hispanic
24084,Hispanic
24085,Black
24086,Asian
24088,White
24089,Hispanic
24090,Hispanic
24091,Hispanic
24092,Black
24093,Hispanic
24094,Hispanic
24095,Black
24096,Hispanic
24097,Asian
24098,Hispanic
24099,Asian
24100,Black
24101,Black
24102,Hispanic
24103,Hispanic
24104,Black
24105,Hispanic
24106,Black
24107,Hispanic
24108,Hispanic
24109,Black
24110,Hispanic
24111,Hispanic
24112,Hispanic
24113,Black
24114,Hispanic
24115,Asian
24116,White
24117,Hispanic
24119,White
24120,Black
24121,Asian
24123,Hispanic
24124,Hispanic
24125,Hispanic
24126,White
24127,Hispanic
24128,Hispanic
24129,Hispanic
24130,Asian
24132,Black
24134,Hispanic
24135,Asian
24136,Hispanic
24137,Asian
24138,Black
24139,Black
24140,Hispanic
24141,Black
24142,Hispanic
24143,Black
24144,Black
24145,Asian
24146,Black
24147,Black
24148,Hispanic
24149,Hispanic
24151,Hispanic
24152,Black
24153,Black
24155,Hispanic
24156,Black
24157,Asian
24158,Black
24159,Asian
24160,Hispanic
24161,Hispanic
24163,White
24164,White
24165,Black
24166,Hispanic
24167,Black
24168,Hispanic
24169,Black
24170,Hispanic
24171,Hispanic
24173,Asian
24174,Hispanic
24175,Black
24176,Hispanic
24177,Black
24178,Hispanic
24179,Hispanic
24180,Black
24181,Hispanic
24182,Asian
24183,Hispanic
24184,White
24185,Hispanic
24186,Black
24187,Black
24188,Black
24189,Asian
24190,Indian
24191,Black
24192,Asian
24193,Black
24194,Hispanic
24195,White
24196,Black
24197,Hispanic
24198,Hispanic
24199,Asian
24200,White
24201,Hispanic
24202,Asian
24203,White
24204,Asian
24205,White
24207,Black
24208,Hispanic
24209,Asian
24210,White
24211,Hispanic
24212,Hispanic
24213,Hispanic
24214,Asian
24215,Hispanic
24216,Asian
24217,Hispanic
24218,Black
24219,Hispanic
24220,Indian
24221,White
24222,Black
24223,Black
24224,Asian
24225,Asian
24226,Hispanic
24227,Asian
24228,Black
24229,White
24230,White
24231,Indian
24232,Black
24233,Hispanic
24234,Hispanic
24235,Hispanic
24236,Hispanic
24237,Hispanic
24238,Hispanic
24240,Hispanic
24241,Hispanic
24242,Hispanic
24243,Hispanic
24244,White
24245,Black
24246,White
24247,Black
24248,Hispanic
24249,White
24250,Hispanic
24251,Hispanic
24252,White
24253,Hispanic
24254,Black
24255,Hispanic
24256,Black
24257,Asian
24258,Asian
24259,Hispanic
24260,Asian
24261,Asian
24262,White
24263,White
24264,Asian
24265,Hispanic
24266,Asian
24267,Black
24268,Black
24269,Asian
24270,Hispanic
24271,Asian
24273,Hispanic
24274,Hispanic
24275,White
24276,Hispanic
24277,Black
24278,White
24279,Hispanic
24280,Black
24281,Hispanic
24282,Hispanic
24283,Asian
24284,Hispanic
24285,Black
24286,Asian
24287,Hispanic
24288,Hispanic
24289,Hispanic
24290,Asian
24291,Asian
24292,Black
24293,Hispanic
24294,White
24295,Hispanic
24296,Black
24297,Hispanic
24298,Asian
24299,Black
24300,Black
24301,Asian
24302,Black
24303,Black
24304,Asian
24305,Hispanic
24306,Black
24307,Hispanic
24308,Hispanic
24309,Black
24310,Asian
24313,Asian
24314,Asian
24315,Asian
24316,Black
24317,Hispanic
24319,Black
24320,Black
24321,Hispanic
24323,Hispanic
24324,Black
24325,Black
24326,Asian
24327,Black
24328,Black
24329,Hispanic
24330,Hispanic
24331,Hispanic
24332,Black
24333,White
24334,White
24336,Asian
24337,Asian
24338,Black
24339,Black
24340,Black
24341,Hispanic
24342,Asian
24343,Hispanic
24344,White
24345,Hispanic
24347,Asian
24348,White
24349,Hispanic
24350,Black
24351,Asian
24352,White
24354,Asian
24355,Hispanic
24356,Asian
24358,White
24360,Hispanic
24361,Hispanic
24362,Black
24363,Black
24364,Black
24365,Asian
24366,Indian
24367,Black
24368,Asian
24370,Black
24371,Hispanic
24372,Hispanic
24373,Hispanic
24375,Asian
24376,Hispanic
24377,Asian
24378,Black
24379,Hispanic
24380,Asian
24381,Hispanic
24382,Black
24383,Hispanic
24384,Asian
24385,Hispanic
24386,Asian
24387,Asian
24388,Hispanic
24389,Hispanic
24390,Asian
24391,Black
24393,White
24394,Black
24395,Hispanic
24396,White
24397,Hispanic
24398,Asian
24399,White
24400,Black
24401,White
24402,Hispanic
24403,Black
24404,Hispanic
24405,Black
24406,Black
24407,Asian
24408,White
24409,Asian
24410,Asian
24411,Hispanic
24412,Hispanic
24413,Black
24414,Black
24415,Hispanic
24416,Black
24417,Hispanic
24419,Asian
24420,Asian
24421,Hispanic
24423,Asian
24424,Asian
24425,Asian
24426,Asian
24427,Asian
24429,Hispanic
24430,White
24431,Asian
24432,Hispanic
24433,Hispanic
24434,Asian
24435,Hispanic
24436,Hispanic
24438,Hispanic
24439,Hispanic
24440,Black
24441,Black
24442,Black
24443,Hispanic
24444,Asian
24445,Asian
24446,Asian
24447,Asian
24448,Indian
24449,Asian
24450,Hispanic
24451,Hispanic
24452,Hispanic
24453,Hispanic
24454,Hispanic
24455,Asian
24457,Hispanic
24458,Indian
24459,Hispanic
24460,Indian
24461,Hispanic
24462,Black
24463,Asian
24465,White
24466,Hispanic
24467,Hispanic
24468,Hispanic
24469,Asian
24470,Asian
24471,Asian
24472,Black
24473,Black
24474,White
24475,White
24477,Hispanic
24479,Hispanic
24480,Black
24481,Hispanic
24482,Black
24483,Hispanic
24484,White
24485,Asian
24487,Black
24488,Hispanic
24489,White
24490,Black
24491,Black
24492,White
24493,Hispanic
24494,Hispanic
24495,Black
24496,Hispanic
24497,Black
24498,Hispanic
24499,Black
24500,White
24501,Black
24502,Hispanic
24503,Asian
24504,Hispanic
24505,Asian
24506,White
24507,Hispanic
24508,White
24509,Hispanic
24510,Black
24511,Black
24512,Black
